Age,Gender,Weight (kg),Height (m),BMI,Fat_Percentage,Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Workout_Frequency (days/week),Experience_Level,Water_Intake (liters),Fitness_Goal,Workout_Type,Equipment_dumbbell,Equipment_barbell,Equipment_cable,Equipment_kettlebell,Equipment_resistance_band,Equipment_stability_ball,Equipment_bodyweight_only
50.0,Female,61.5,1.57,24.95,22.5,199.0,139.0,71.0,0.95,798.0,4.0,2.0,3.5,Weight Loss,Cardio,1.0,0.0,0.0,1.0,1.0,1.0,1.0
28.9,Female,54.9,1.59,21.67,21.6,208.4,134.8,58.0,0.78,323.4,4.0,1.0,2.5,General Fitness,Strength,1.0,1.0,1.0,0.0,0.0,1.0,1.0
23.5,Female,68.4,1.63,25.87,23.1,189.3,122.9,55.6,2.5,1130.4,4.2,3.0,2.5,Muscle Gain,Powerlifting,0.0,1.0,1.0,0.0,1.0,0.0,1.0
33.2,Female,66.4,1.77,21.26,23.3,178.2,143.1,74.7,1.51,624.7,4.0,2.0,3.11,Muscle Gain,Strength,1.0,1.0,1.0,0.0,0.0,1.0,1.0
47.6,Male,84.6,1.74,28.04,26.0,173.1,133.5,64.6,0.86,447.0,2.0,2.0,3.35,Muscle Gain,Strength,0.0,1.0,1.0,0.0,1.0,1.0,0.0
47.0,Male,78.8,1.82,23.79,31.7,167.0,144.0,66.0,1.66,1163.0,4.0,2.0,2.8,General Fitness,Cardio,1.0,0.0,1.0,0.0,0.0,0.0,1.0
24.2,Male,80.6,1.73,26.93,21.5,194.1,153.1,68.9,1.29,1319.6,3.7,1.0,3.5,Athletic Performance,Functional,0.0,0.0,1.0,1.0,1.0,1.0,0.0
34.0,Female,61.0,1.69,21.36,23.6,190.0,159.0,63.0,0.99,1040.0,5.0,3.0,3.6,Weight Loss,Cardio,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37.3,Female,72.3,1.58,28.85,25.9,170.9,116.4,71.0,1.81,834.0,3.5,3.0,3.0,Strength,Powerlifting,1.0,1.0,0.0,1.0,1.0,0.0,1.0
20.9,Male,59.4,1.73,19.8,18.2,184.8,143.2,71.6,0.67,238.0,3.2,2.0,2.63,Muscle Gain,Strength,1.0,1.0,1.0,1.0,0.0,0.0,1.0
40.8,Male,75.3,1.68,26.74,12.7,194.9,170.0,59.7,1.58,1167.6,4.4,2.0,3.9,Weight Loss,Cardio,1.0,0.0,0.0,1.0,0.0,0.0,1.0
18.0,Female,53.9,1.69,18.87,13.6,187.0,169.0,56.0,1.34,752.0,3.0,2.0,3.3,Muscle Gain,Strength,1.0,1.0,0.0,0.0,0.0,0.0,0.0
30.9,Male,93.8,1.83,28.03,21.9,196.4,134.6,63.2,1.71,1163.2,4.7,1.0,3.6,Strength,Strength,1.0,1.0,1.0,1.0,0.0,0.0,0.0
30.1,Male,72.7,1.88,20.54,15.6,188.1,145.6,77.7,0.75,432.7,4.4,2.0,3.1,Muscle Gain,Functional,1.0,0.0,0.0,1.0,0.0,1.0,1.0
27.3,Female,55.5,1.82,16.82,23.0,192.2,123.8,65.5,0.88,201.3,3.2,3.0,2.62,Flexibility,Yoga,0.0,0.0,0.0,0.0,1.0,0.0,1.0
42.5,Male,71.3,1.8,22.02,12.0,171.5,157.3,53.1,1.53,1392.6,3.6,1.0,4.2,Endurance,Cardio,0.0,0.0,0.0,1.0,0.0,0.0,1.0
46.8,Female,103.1,1.89,28.82,27.2,176.1,168.0,74.7,0.6,593.7,1.6,1.0,3.04,Weight Loss,HIIT,1.0,0.0,0.0,0.0,0.0,0.0,0.0
72.3,Female,89.7,1.93,24.16,29.7,147.4,115.7,68.9,0.97,574.7,1.0,1.0,2.94,Muscle Gain,Strength,1.0,1.0,1.0,0.0,0.0,0.0,1.0
37.0,Female,94.5,1.73,31.57,23.8,198.0,135.0,74.0,1.16,717.0,4.0,3.0,1.6,Muscle Gain,Strength,1.0,0.0,1.0,0.0,0.0,0.0,0.0
51.3,Male,85.2,1.89,23.8,16.7,167.2,162.2,51.5,1.4,1544.6,3.8,2.0,3.4,Weight Loss,Cardio,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41.2,Male,57.1,1.69,20.08,10.3,187.6,148.8,52.6,1.0,471.0,3.9,3.0,2.5,General Fitness,Cardio,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25.2,Female,64.5,1.65,23.78,26.2,197.8,151.3,51.6,1.01,488.9,4.7,3.0,3.7,Athletic Performance,Functional,0.0,0.0,1.0,1.0,0.0,1.0,1.0
46.6,Male,66.7,1.73,22.36,16.9,167.7,122.1,65.6,1.14,511.1,4.3,2.0,2.3,Muscle Gain,Powerlifting,1.0,1.0,1.0,0.0,0.0,0.0,0.0
26.1,Female,64.0,1.64,23.72,23.1,186.4,156.0,46.3,1.71,1393.7,5.6,3.0,3.2,Weight Loss,Cardio,1.0,0.0,0.0,0.0,0.0,0.0,1.0
53.7,Female,63.8,1.54,26.88,26.6,167.8,145.5,67.7,0.84,382.9,3.3,1.0,2.5,General Fitness,Functional,1.0,0.0,0.0,1.0,0.0,0.0,1.0
22.2,Female,67.6,1.6,26.48,20.3,195.2,143.1,45.0,0.97,653.3,4.3,3.0,3.4,Weight Loss,Cardio,0.0,1.0,0.0,0.0,0.0,1.0,1.0
61.4,Female,46.0,1.5,20.44,18.2,144.0,139.0,56.6,1.11,559.1,4.6,3.0,3.0,Weight Loss,Cardio,1.0,0.0,0.0,0.0,1.0,1.0,1.0
18.0,Female,64.0,1.51,28.07,26.7,176.0,129.0,74.0,1.18,992.0,5.0,3.0,3.4,Muscle Gain,Strength,1.0,1.0,1.0,1.0,0.0,0.0,1.0
18.0,Female,80.8,1.85,23.61,12.1,188.0,141.0,74.0,1.19,838.0,2.0,1.0,3.5,Strength,Strength,1.0,0.0,0.0,0.0,0.0,0.0,1.0
27.7,Male,103.1,1.8,31.67,21.0,189.0,106.1,64.1,2.11,982.1,4.5,2.0,3.1,Strength,Powerlifting,1.0,1.0,1.0,0.0,0.0,0.0,0.0
28.0,Male,75.7,1.85,22.12,29.7,160.0,157.0,64.0,1.59,1179.0,3.0,2.0,1.5,Strength,Strength,1.0,1.0,1.0,1.0,0.0,0.0,0.0
47.8,Male,76.6,1.73,25.64,16.8,167.5,162.5,51.5,0.32,420.2,4.3,3.0,2.6,General Fitness,HIIT,0.0,0.0,1.0,0.0,0.0,1.0,0.0
51.4,Male,66.2,1.76,21.33,17.2,161.4,142.7,55.6,0.7,401.4,3.8,3.0,2.6,Muscle Gain,Functional,1.0,1.0,0.0,1.0,1.0,1.0,0.0
55.1,Female,58.0,1.69,20.35,24.1,148.1,143.1,53.0,0.34,183.0,3.9,2.0,3.0,Endurance,HIIT,0.0,1.0,0.0,1.0,1.0,0.0,1.0
22.2,Male,63.9,1.76,20.56,15.0,210.0,95.6,68.0,0.64,74.3,3.4,1.0,2.0,Flexibility,Yoga,0.0,0.0,0.0,0.0,1.0,1.0,1.0
51.2,Male,54.0,1.64,19.95,8.9,160.3,155.3,54.4,0.74,602.4,4.0,2.0,3.8,Endurance,HIIT,0.0,0.0,1.0,1.0,1.0,1.0,1.0
66.9,Female,52.7,1.54,22.32,18.0,154.0,114.5,58.5,0.67,71.0,5.7,3.0,2.2,Flexibility,Yoga,0.0,0.0,0.0,0.0,1.0,1.0,1.0
37.0,Female,91.4,1.79,28.48,22.4,179.0,149.8,72.7,1.34,883.2,2.4,1.0,3.68,Endurance,Cardio,0.0,0.0,0.0,1.0,0.0,0.0,1.0
49.0,Male,60.2,1.62,22.94,23.4,162.0,155.0,72.0,1.11,1105.0,3.0,1.0,3.1,General Fitness,Strength,1.0,1.0,1.0,0.0,0.0,0.0,1.0
26.3,Female,63.5,1.54,26.85,22.0,196.4,151.4,58.8,0.74,653.6,3.3,3.0,2.5,Endurance,Cardio,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36.3,Female,55.7,1.62,21.29,23.5,179.7,174.7,65.5,1.15,1243.2,4.9,3.0,3.5,Weight Loss,HIIT,0.0,0.0,0.0,1.0,1.0,0.0,1.0
69.2,Female,61.3,1.71,20.96,25.2,164.3,146.5,66.4,0.8,606.6,4.4,2.0,2.7,Athletic Performance,Functional,1.0,0.0,0.0,1.0,1.0,1.0,1.0
38.3,Female,63.8,1.63,24.03,17.2,159.7,154.7,52.7,0.68,473.9,4.7,3.0,2.3,Endurance,Cardio,0.0,0.0,1.0,1.0,1.0,1.0,1.0
64.2,Male,60.2,1.61,23.16,19.0,156.5,126.7,71.6,0.63,273.8,3.1,2.0,1.9,General Fitness,Functional,0.0,0.0,1.0,1.0,1.0,1.0,0.0
41.0,Female,45.0,1.84,13.36,17.4,169.8,139.6,70.5,1.12,303.6,4.7,3.0,2.44,Muscle Gain,Strength,0.0,1.0,0.0,0.0,0.0,0.0,1.0
42.6,Female,57.5,1.64,21.42,18.9,191.8,160.7,51.0,0.52,298.3,3.0,2.0,3.1,Endurance,HIIT,1.0,1.0,1.0,0.0,1.0,0.0,1.0
39.2,Female,65.2,1.73,21.84,26.9,182.8,117.0,66.4,1.31,297.1,1.5,2.0,3.01,General Fitness,Yoga,1.0,1.0,0.0,1.0,1.0,0.0,1.0
18.0,Male,79.2,1.66,28.74,18.1,176.0,154.0,72.0,1.58,1493.0,3.0,1.0,2.3,General Fitness,Strength,0.0,0.0,0.0,1.0,1.0,0.0,0.0
20.0,Male,92.8,2.0,23.2,24.3,195.0,154.0,58.0,1.44,676.0,4.0,2.0,,Muscle Gain,Strength,1.0,1.0,1.0,1.0,0.0,0.0,0.0
29.1,Female,61.0,1.55,25.44,18.2,183.5,164.8,64.7,0.5,362.3,5.0,3.0,3.2,Endurance,HIIT,0.0,0.0,1.0,1.0,0.0,1.0,1.0
54.0,Female,75.3,1.82,22.73,31.8,187.0,169.0,58.0,1.45,628.0,4.0,1.0,2.4,Endurance,Cardio,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50.1,Male,71.6,1.85,20.88,,177.4,132.9,63.7,1.41,943.8,3.5,1.0,3.6,Muscle Gain,Strength,1.0,1.0,1.0,0.0,0.0,1.0,0.0
21.5,Male,56.5,1.69,19.71,11.7,200.9,160.8,46.6,1.04,954.0,4.0,2.0,3.2,Weight Loss,HIIT,0.0,0.0,0.0,1.0,1.0,0.0,0.0
21.0,Male,51.9,1.57,21.06,27.5,170.0,167.0,73.0,1.25,1082.0,3.0,2.0,1.6,Strength,Strength,1.0,1.0,1.0,1.0,0.0,1.0,1.0
38.0,Female,53.0,1.58,21.23,23.4,161.0,128.0,74.0,1.62,953.0,2.0,2.0,2.5,Weight Loss,HIIT,1.0,0.0,0.0,1.0,1.0,0.0,1.0
31.3,Female,69.2,1.66,25.15,15.6,195.2,151.5,47.0,0.64,636.5,4.6,2.0,3.2,Endurance,HIIT,0.0,0.0,0.0,1.0,1.0,1.0,1.0
30.0,Female,65.3,1.81,19.93,22.0,179.0,144.0,50.0,1.52,1144.0,2.0,2.0,1.5,Endurance,HIIT,1.0,0.0,0.0,0.0,1.0,0.0,1.0
33.6,Female,54.2,1.9,15.0,19.5,187.0,139.1,54.7,0.72,249.3,2.3,2.0,3.68,Strength,Strength,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38.3,Male,69.7,1.74,23.02,9.2,187.3,170.5,66.3,1.73,1559.2,3.8,1.0,3.7,Endurance,Cardio,0.0,1.0,0.0,0.0,0.0,0.0,1.0
18.0,Male,54.9,1.74,18.13,24.3,187.0,131.0,74.0,0.93,597.0,3.0,3.0,3.2,Weight Loss,HIIT,0.0,1.0,0.0,1.0,0.0,0.0,1.0
58.3,Female,68.7,1.65,25.21,26.4,162.1,161.1,70.5,0.63,489.4,3.2,2.0,3.94,Endurance,HIIT,0.0,0.0,1.0,0.0,1.0,0.0,1.0
18.0,Male,84.1,1.78,26.54,30.3,194.0,145.0,64.0,2.0,686.0,3.0,3.0,3.3,Endurance,Cardio,0.0,0.0,0.0,0.0,1.0,0.0,1.0
23.6,Female,87.9,1.72,29.77,26.7,194.8,129.5,65.9,1.22,742.0,4.0,3.0,2.6,Muscle Gain,Powerlifting,1.0,1.0,1.0,1.0,0.0,0.0,0.0
29.0,Male,77.2,1.89,21.61,25.6,192.0,152.0,58.0,2.0,858.0,3.0,2.0,3.2,Weight Loss,HIIT,0.0,0.0,0.0,1.0,1.0,0.0,1.0
33.1,Male,72.0,1.7,24.8,25.8,189.8,146.0,73.1,1.35,602.5,3.4,3.0,2.55,Muscle Gain,Strength,1.0,1.0,1.0,0.0,0.0,0.0,1.0
38.4,Male,77.3,1.86,22.37,14.9,175.8,115.7,74.8,1.03,425.9,4.0,2.0,2.3,General Fitness,Strength,1.0,1.0,1.0,0.0,0.0,0.0,0.0
49.3,Male,84.4,1.73,28.32,18.9,169.0,101.9,59.6,1.96,859.1,4.4,2.0,2.9,Muscle Gain,Powerlifting,1.0,1.0,0.0,0.0,0.0,1.0,0.0
35.9,Female,67.6,1.72,23.0,27.3,190.5,157.1,73.9,1.38,619.6,3.3,2.0,2.84,Muscle Gain,Functional,,,,,,,
36.1,Male,82.2,1.76,26.4,17.7,177.5,138.1,74.9,1.71,1274.5,4.4,2.0,2.4,Muscle Gain,Strength,0.0,1.0,1.0,1.0,1.0,1.0,0.0
25.9,Female,62.9,1.57,25.47,26.2,202.0,141.6,65.3,1.69,710.7,3.0,1.0,3.3,Muscle Gain,Strength,1.0,1.0,1.0,0.0,1.0,0.0,1.0
54.5,Male,57.3,1.65,21.11,23.4,164.5,129.0,77.4,0.93,298.3,2.6,1.0,3.05,Muscle Gain,Strength,1.0,1.0,1.0,1.0,0.0,0.0,1.0
27.3,Male,63.5,1.71,21.8,15.6,193.8,144.8,68.4,0.91,473.2,4.3,1.0,2.9,General Fitness,Functional,1.0,0.0,0.0,0.0,1.0,0.0,1.0
54.4,Female,54.3,1.67,19.5,19.8,149.0,144.0,61.7,0.34,219.4,3.8,2.0,2.2,Endurance,HIIT,0.0,0.0,0.0,1.0,1.0,0.0,1.0
18.0,Female,115.4,1.79,36.02,31.2,188.0,168.0,72.0,2.0,859.0,3.0,2.0,1.8,Muscle Gain,Strength,1.0,1.0,1.0,1.0,1.0,0.0,1.0
59.4,Male,83.1,1.79,25.95,19.1,149.5,115.5,57.4,1.07,230.9,3.7,2.0,2.2,Stress Relief,Yoga,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16.0,Male,57.1,1.9,15.78,17.9,203.9,165.7,64.3,1.74,744.1,2.1,1.0,3.53,Weight Loss,Cardio,0.0,0.0,1.0,1.0,0.0,0.0,1.0
16.0,Male,89.0,1.82,26.83,20.4,210.0,194.0,55.7,0.59,566.7,3.0,2.0,3.12,Weight Loss,HIIT,0.0,0.0,1.0,1.0,1.0,0.0,0.0
27.8,Female,74.4,1.71,25.34,25.9,192.7,112.3,61.2,1.77,904.1,3.4,3.0,2.4,Strength,Powerlifting,1.0,1.0,0.0,0.0,1.0,0.0,1.0
52.0,Male,83.4,1.52,36.1,25.6,176.0,142.0,56.0,1.45,596.0,3.0,2.0,1.9,Weight Loss,HIIT,0.0,1.0,0.0,0.0,1.0,0.0,0.0
37.0,Female,55.1,1.64,20.52,18.5,190.2,139.5,61.3,1.06,345.4,5.0,3.0,3.2,Strength,Strength,1.0,0.0,1.0,1.0,0.0,1.0,0.0
34.3,Male,73.9,1.68,26.11,22.0,188.1,144.0,71.7,1.0,546.1,4.7,1.0,3.0,Muscle Gain,Strength,1.0,0.0,0.0,1.0,0.0,0.0,0.0
39.5,Male,80.6,1.83,24.06,13.3,181.7,140.9,75.6,1.08,800.0,3.6,1.0,2.5,Athletic Performance,Functional,1.0,0.0,0.0,1.0,0.0,0.0,1.0
38.8,Male,61.0,1.75,19.81,11.1,172.2,98.0,66.0,0.78,152.3,4.0,1.0,,Flexibility,Yoga,0.0,0.0,0.0,0.0,1.0,0.0,1.0
36.4,Female,86.9,1.74,28.81,27.3,180.5,156.9,74.0,1.47,971.8,2.7,1.0,3.24,Weight Loss,Cardio,0.0,0.0,0.0,0.0,0.0,1.0,1.0
30.2,Male,65.7,1.67,23.46,23.1,200.4,169.4,76.1,1.47,770.6,2.4,1.0,4.1,Weight Loss,Cardio,0.0,1.0,0.0,0.0,1.0,0.0,0.0
23.8,Male,76.8,1.65,28.11,15.6,172.1,132.1,58.2,0.96,418.4,4.9,3.0,2.4,General Fitness,Strength,1.0,1.0,1.0,0.0,1.0,0.0,1.0
23.0,Male,68.6,1.8,21.17,16.8,196.0,138.0,65.0,1.08,578.0,2.0,1.0,2.6,Muscle Gain,Strength,1.0,1.0,1.0,0.0,0.0,1.0,0.0
35.8,Male,67.8,1.8,21.03,18.1,196.1,166.7,67.7,0.58,415.6,2.6,3.0,3.5,Weight Loss,HIIT,0.0,1.0,0.0,1.0,0.0,0.0,1.0
37.3,Female,69.5,1.87,19.97,22.4,175.4,132.0,66.0,1.8,794.7,3.7,3.0,2.94,General Fitness,Strength,1.0,0.0,0.0,0.0,0.0,0.0,1.0
35.2,Male,78.6,1.82,23.64,8.6,176.1,154.5,55.3,0.61,785.6,2.3,2.0,2.4,Weight Loss,HIIT,1.0,0.0,1.0,1.0,0.0,0.0,1.0
26.9,Male,53.5,1.68,19.02,13.1,180.1,111.6,62.2,0.96,114.9,5.1,3.0,2.2,Stress Relief,Yoga,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25.0,Male,65.3,1.77,20.9,21.7,190.5,155.2,66.4,1.31,611.5,3.8,2.0,3.26,Endurance,Cardio,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18.2,Female,63.0,1.63,23.61,19.4,205.8,132.3,66.2,0.86,581.4,3.2,2.0,2.6,Athletic Performance,Functional,1.0,1.0,0.0,0.0,1.0,0.0,1.0
19.7,Female,62.3,1.62,23.66,21.0,193.1,131.7,56.8,1.04,500.1,4.1,3.0,3.1,Muscle Gain,Strength,1.0,1.0,0.0,0.0,0.0,1.0,1.0
39.4,Female,69.6,1.65,25.68,16.3,161.7,156.7,54.9,1.06,867.1,5.7,1.0,4.1,Endurance,Cardio,0.0,0.0,0.0,1.0,0.0,0.0,1.0
26.3,Female,70.8,1.64,26.38,21.0,200.9,147.2,56.1,1.22,966.3,3.5,2.0,2.7,General Fitness,Functional,1.0,0.0,0.0,1.0,1.0,1.0,1.0
50.0,Male,55.8,1.81,17.03,23.6,161.0,126.0,55.0,1.32,909.0,4.0,2.0,2.9,Strength,Strength,1.0,1.0,1.0,0.0,0.0,1.0,0.0
20.7,Male,78.1,1.82,23.59,12.8,193.0,179.9,60.5,0.61,764.4,3.1,2.0,3.6,Weight Loss,Cardio,0.0,0.0,1.0,0.0,0.0,0.0,1.0
37.5,Female,56.8,1.6,22.28,18.5,178.4,126.2,57.5,1.24,679.8,3.2,1.0,2.2,General Fitness,Functional,0.0,0.0,1.0,1.0,1.0,1.0,0.0
29.7,Female,45.0,1.83,13.4,20.5,184.3,146.1,72.1,1.31,365.7,2.5,1.0,2.89,Strength,Strength,1.0,1.0,1.0,0.0,0.0,1.0,1.0
39.0,Female,88.6,1.8,27.35,24.3,181.0,158.0,71.0,1.29,1296.0,4.0,1.0,2.8,Strength,Strength,0.0,1.0,0.0,1.0,0.0,0.0,1.0
26.0,Male,76.6,1.77,24.41,16.4,183.0,122.3,62.6,1.5,662.8,3.9,3.0,,Strength,Powerlifting,1.0,1.0,0.0,0.0,0.0,0.0,1.0
37.0,Female,40.0,1.59,15.82,24.5,190.0,161.0,70.0,1.16,670.0,4.0,2.0,3.3,Muscle Gain,Strength,1.0,1.0,0.0,0.0,1.0,0.0,1.0
33.0,Female,76.3,1.95,20.07,21.7,188.0,125.0,72.0,0.95,899.0,5.0,1.0,2.3,Muscle Gain,Strength,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46.0,Male,40.7,1.66,14.77,27.2,190.0,169.0,58.0,0.92,760.0,5.0,2.0,3.5,Endurance,HIIT,1.0,1.0,0.0,1.0,0.0,0.0,1.0
39.4,Female,48.6,1.59,19.15,22.4,192.0,154.4,60.4,1.46,767.8,3.9,1.0,3.4,Athletic Performance,Functional,0.0,1.0,1.0,0.0,1.0,0.0,1.0
37.5,Female,61.1,1.5,27.25,26.4,175.6,143.7,64.5,1.37,612.2,4.1,1.0,3.8,Strength,Strength,1.0,1.0,1.0,0.0,0.0,0.0,0.0
23.8,Female,69.6,1.55,28.95,24.3,193.6,111.9,55.5,0.93,320.1,4.9,2.0,2.6,Muscle Gain,Strength,1.0,1.0,1.0,0.0,0.0,1.0,1.0
56.3,Male,75.7,1.88,21.36,19.5,174.6,147.1,67.1,1.4,1091.9,4.0,3.0,4.6,General Fitness,Functional,1.0,0.0,0.0,1.0,1.0,0.0,1.0
23.0,Male,82.8,1.78,26.13,11.9,191.8,163.8,58.9,0.66,853.5,4.2,2.0,3.5,Weight Loss,Cardio,1.0,0.0,0.0,0.0,0.0,0.0,1.0
21.0,Male,66.6,1.85,19.46,13.9,189.0,121.0,56.0,0.88,993.0,5.0,1.0,3.4,Weight Loss,HIIT,1.0,0.0,0.0,1.0,0.0,1.0,1.0
26.3,Male,60.2,1.71,20.55,19.0,198.2,148.2,63.8,0.85,579.6,3.3,2.0,3.5,Athletic Performance,Functional,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33.5,Female,67.9,1.61,26.14,15.8,188.1,180.4,62.0,1.08,791.1,3.0,3.0,3.7,Endurance,HIIT,1.0,1.0,1.0,1.0,0.0,1.0,0.0
27.0,Male,83.5,1.67,29.94,25.8,162.0,129.0,65.0,1.48,1517.0,2.0,1.0,3.3,Muscle Gain,Strength,1.0,1.0,1.0,0.0,0.0,0.0,0.0
44.0,Female,78.5,1.76,25.4,21.7,174.7,139.4,66.4,2.12,1037.2,5.1,3.0,4.29,General Fitness,Strength,1.0,1.0,1.0,0.0,1.0,0.0,1.0
29.9,Male,103.7,1.86,29.89,27.0,180.1,114.8,60.5,1.72,653.1,3.6,2.0,2.1,General Fitness,Powerlifting,0.0,1.0,0.0,0.0,0.0,1.0,0.0
25.3,Male,99.2,1.75,32.46,26.3,193.5,114.0,63.6,1.4,671.4,4.7,3.0,2.4,Strength,Powerlifting,1.0,1.0,0.0,0.0,0.0,0.0,0.0
39.6,Male,93.6,1.63,35.18,34.9,180.1,151.5,62.0,1.42,921.0,2.3,1.0,3.74,Weight Loss,Cardio,0.0,0.0,0.0,1.0,0.0,0.0,1.0
28.1,Male,87.3,1.79,27.14,17.7,176.3,150.5,46.7,1.04,1015.1,5.6,2.0,2.7,Endurance,Cardio,0.0,0.0,0.0,0.0,0.0,1.0,1.0
21.1,Female,62.1,1.52,27.02,20.5,203.6,171.1,45.0,0.67,407.6,2.6,2.0,3.6,General Fitness,HIIT,0.0,0.0,0.0,0.0,1.0,0.0,1.0
41.1,Female,49.0,1.61,18.9,26.5,183.5,96.3,50.4,1.15,143.0,4.0,3.0,2.0,General Fitness,Yoga,0.0,0.0,1.0,0.0,0.0,0.0,1.0
25.3,Male,75.9,1.73,25.35,21.5,188.0,144.4,60.6,1.34,1027.3,3.0,2.0,2.5,Strength,Strength,1.0,1.0,0.0,1.0,0.0,0.0,1.0
38.1,Female,66.8,1.62,25.43,24.9,178.8,130.9,59.1,2.12,877.1,3.6,2.0,3.8,Muscle Gain,Powerlifting,1.0,1.0,0.0,0.0,0.0,1.0,1.0
34.9,Female,78.6,1.65,28.95,19.7,184.2,119.3,61.8,0.92,533.6,4.2,1.0,2.4,Muscle Gain,Strength,1.0,1.0,1.0,0.0,1.0,1.0,1.0
36.8,Female,61.4,1.63,23.12,26.7,185.4,102.9,65.8,1.31,341.9,3.3,3.0,1.5,Muscle Gain,Powerlifting,1.0,1.0,1.0,0.0,0.0,0.0,0.0
28.6,Male,52.5,1.61,20.29,14.8,192.9,159.3,52.2,0.87,749.1,3.3,2.0,3.7,Weight Loss,HIIT,0.0,0.0,0.0,0.0,0.0,1.0,1.0
29.6,Male,70.0,1.72,23.74,15.1,196.4,148.3,56.8,1.07,623.7,3.9,2.0,3.1,General Fitness,Functional,0.0,1.0,1.0,1.0,1.0,1.0,1.0
30.3,Female,45.0,1.59,17.82,25.6,193.7,162.6,66.0,0.69,229.8,1.7,1.0,2.32,Weight Loss,Cardio,0.0,0.0,1.0,1.0,1.0,1.0,1.0
27.0,Male,63.7,1.86,18.41,24.5,183.0,126.5,70.0,0.91,759.0,3.0,3.0,3.5,Muscle Gain,Strength,1.0,1.0,0.0,1.0,1.0,0.0,1.0
52.0,Female,81.0,1.62,30.86,25.4,178.0,146.0,53.0,1.44,1628.0,4.0,1.0,2.5,Muscle Gain,Strength,1.0,1.0,1.0,1.0,1.0,0.0,1.0
22.8,Female,65.2,1.56,26.71,23.6,209.1,143.3,60.4,1.64,793.6,3.9,1.0,3.3,Endurance,Cardio,0.0,1.0,0.0,0.0,0.0,0.0,0.0
26.7,Male,67.3,1.7,23.36,16.8,188.6,150.7,67.9,1.55,1216.6,5.5,2.0,3.5,General Fitness,Cardio,0.0,0.0,0.0,1.0,0.0,0.0,1.0
32.2,Female,47.4,1.57,19.34,18.5,202.5,164.7,57.2,0.93,642.4,3.9,2.0,3.9,Weight Loss,Cardio,0.0,0.0,1.0,0.0,1.0,0.0,1.0
24.9,Male,78.0,1.78,24.73,16.8,204.0,178.8,69.0,0.36,407.6,2.4,2.0,3.4,Weight Loss,HIIT,0.0,0.0,0.0,1.0,1.0,0.0,1.0
36.2,Male,67.0,1.7,23.25,27.2,181.9,111.0,66.2,1.77,632.3,3.6,3.0,2.8,General Fitness,Powerlifting,0.0,1.0,0.0,0.0,1.0,0.0,0.0
20.4,Female,57.2,1.6,22.41,20.5,199.6,149.9,54.6,1.71,975.5,4.7,2.0,3.6,Endurance,Cardio,0.0,1.0,0.0,1.0,0.0,0.0,1.0
67.8,Female,74.1,1.52,32.03,34.8,153.3,116.0,54.4,1.45,718.9,4.8,3.0,2.4,Muscle Gain,Powerlifting,0.0,1.0,0.0,0.0,0.0,0.0,0.0
41.0,Female,40.0,1.77,12.77,19.9,168.0,154.0,74.0,1.14,628.0,5.0,1.0,3.4,Endurance,HIIT,1.0,0.0,1.0,1.0,1.0,0.0,1.0
47.1,Female,62.2,1.58,24.9,27.3,172.7,140.1,56.8,1.3,707.5,4.0,3.0,3.1,Muscle Gain,Strength,1.0,0.0,1.0,0.0,0.0,0.0,0.0
36.0,Male,48.8,1.7,16.95,26.2,191.6,144.1,61.6,1.19,346.7,2.8,2.0,3.38,Muscle Gain,Strength,1.0,0.0,0.0,0.0,0.0,1.0,1.0
49.8,Male,68.4,1.76,22.2,15.8,175.2,124.0,70.3,0.77,347.2,4.9,3.0,1.9,Muscle Gain,Strength,1.0,1.0,1.0,0.0,0.0,0.0,1.0
26.6,Female,54.9,1.57,22.36,17.6,202.2,179.3,48.4,0.73,626.4,4.5,3.0,3.5,Endurance,Cardio,0.0,0.0,0.0,1.0,0.0,0.0,1.0
55.0,Female,51.9,1.64,19.3,22.8,171.0,150.0,68.0,1.05,1619.0,5.0,3.0,2.2,Muscle Gain,Strength,1.0,1.0,1.0,1.0,0.0,0.0,1.0
60.4,Male,57.0,1.66,20.72,13.0,166.0,142.2,55.1,0.83,342.8,3.0,2.0,3.4,Weight Loss,Cardio,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23.0,Female,67.7,1.73,22.62,18.0,188.0,162.0,54.0,1.76,954.0,3.0,1.0,3.2,Strength,Strength,1.0,1.0,0.0,1.0,0.0,1.0,0.0
23.0,Male,64.3,1.58,25.76,22.0,160.0,123.0,62.0,1.02,1360.0,4.0,1.0,3.4,Muscle Gain,Strength,1.0,1.0,1.0,1.0,0.0,1.0,1.0
